LEFT,RIGHT
-0.733369, -0.154330
-0.732959, -0.154276
-0.732548, -0.153222
-0.732138, -0.154168
-0.732728, -0.155113
-0.736316, -0.157058
-0.738903, -0.158002
-0.738489, -0.157945
-0.739075, -0.158889
-0.738661, -0.157832
-0.737248, -0.157776
-0.735835, -0.156720
-0.734423, -0.154664
-0.734011, -0.154609
-0.733599, -0.154555
-0.734187, -0.154500
-0.734774, -0.155445
-0.734362, -0.155389
-0.733950, -0.155334
-0.733537, -0.155279
-0.733125, -0.155223
-0.732713, -0.155168
-0.732301, -0.155112
-0.732889, -0.155057
-0.732477, -0.154002
-0.732065, -0.153947
-0.732653, -0.153892
-0.732241, -0.153837
-0.733828, -0.155782
-0.735415, -0.155726
-0.735001, -0.155670
-0.734587, -0.154615
-0.734174, -0.154559
-0.734760, -0.154504
-0.734346, -0.154449
-0.733933, -0.154393
-0.733519, -0.154338
-0.733106, -0.154283
-0.732692, -0.154227
-0.732279, -0.154172
-0.732866, -0.155116
-0.733452, -0.153061
-0.733038, -0.151007
-0.732625, -0.150953
-0.732211, -0.150899
-0.730798, -0.150845
-0.730385, -0.150791
-0.729972, -0.150737
-0.729560, -0.149683
-0.729147, -0.148630
-0.727735, -0.148577
-0.727323, -0.147525
-0.726912, -0.147472
-0.726500, -0.146420
-0.726089, -0.145368
-0.724678, -0.145317
-0.724267, -0.144266
-0.724856, -0.142215
-0.724445, -0.142165
-0.724035, -0.143115
-0.724624, -0.142065
-0.724213, -0.140015
-0.723802, -0.139966
-0.733389, -0.154914
-0.743970, -0.163855
-0.742550, -0.159795
-0.739130, -0.159736
-0.738712, -0.159677
-0.738293, -0.159619
-0.738875, -0.159560
-0.738456, -0.158501
-0.738038, -0.155444
-0.736619, -0.153387
-0.736202, -0.153331
-0.735784, -0.153275
-0.735366, -0.152220
-0.737948, -0.152164
-0.738529, -0.152109
-0.738110, -0.151054
-0.737691, -0.149999
-0.737272, -0.148945
-0.736853, -0.148891
-0.735434, -0.148837
-0.735016, -0.148783
-0.734598, -0.149729
-0.734181, -0.148674
-0.733763, -0.147621
-0.732345, -0.149567
-0.731928, -0.149512
-0.731512, -0.144459
-0.730095, -0.143407
-0.727679, -0.143356
-0.725265, -0.143304
-0.724851, -0.143253
-0.724437, -0.142202
-0.724023, -0.141151
-0.723610, -0.141100
-0.723196, -0.141050
-0.722783, -0.141999
-0.722370, -0.142948
-0.722957, -0.143896
-0.723543, -0.143844
-0.724129, -0.143792
-0.724714, -0.143740
-0.724300, -0.143688
-0.723885, -0.143636
-0.723471, -0.143584
-0.724057, -0.143532
-0.725642, -0.143480
-0.725226, -0.143428
-0.725811, -0.143376
-0.725395, -0.142324
-0.724979, -0.141273
-0.724564, -0.140222
-0.723149, -0.139172
-0.722734, -0.138122
-0.722320, -0.138072
-0.721905, -0.138023
-0.721491, -0.137973
-0.721077, -0.137924
-0.720663, -0.137874
-0.720249, -0.137825
-0.719835, -0.137775
-0.720421, -0.136726
-0.720007, -0.135677
-0.720593, -0.133629
-0.720179, -0.131582
-0.719764, -0.132535
-0.719350, -0.131488
-0.718936, -0.129442
-0.718523, -0.129396
-0.718109, -0.130350
-0.717695, -0.131304
-0.720281, -0.134257
-0.719866, -0.136208
-0.718452, -0.133160
-0.726036, -0.134112
-0.737615, -0.142062
-0.741191, -0.147008
-0.740765, -0.146954
-0.739340, -0.143900
-0.738915, -0.143847
-0.738491, -0.145793
-0.738066, -0.146739
-0.739642, -0.146684
-0.740216, -0.147630
-0.739791, -0.147575
-0.740365, -0.147520
-0.739939, -0.147465
-0.740513, -0.147410
-0.741087, -0.148354
-0.739661, -0.148299
-0.740235, -0.148243
-0.740808, -0.147188
-0.740382, -0.147133
-0.740955, -0.147078
-0.742528, -0.146023
-0.744100, -0.145969
-0.743672, -0.145914
-0.744243, -0.145860
-0.746813, -0.145805
-0.747383, -0.145751
-0.746953, -0.146696
-0.746522, -0.146641
-0.746092, -0.146586
-0.746662, -0.147530
-0.746232, -0.147475
-0.746801, -0.147419
-0.746370, -0.146364
-0.745940, -0.146309
-0.745509, -0.146254
-0.745079, -0.146199
-0.747648, -0.146144
-0.748216, -0.145089
-0.747785, -0.145035
-0.746353, -0.146980
-0.745922, -0.147924
-0.746491, -0.147868
-0.747059, -0.146812
-0.747627, -0.146757
-0.747195, -0.144702
-0.746763, -0.143647
-0.747331, -0.144593
-0.745899, -0.144539
-0.746467, -0.145484
-0.747035, -0.145429
-0.746602, -0.144374
-0.746170, -0.143320
-0.745738, -0.141266
-0.746306, -0.141213
-0.745873, -0.141160
-0.745441, -0.141107
-0.747008, -0.141054
-0.746575, -0.141001
-0.746142, -0.140948
-0.745710, -0.140895
-0.747277, -0.140842
-0.746843, -0.139789
-0.745410, -0.139736
-0.745977, -0.139684
-0.746544, -0.138631
-0.746110, -0.138579
-0.745677, -0.138527
-0.745244, -0.136475
-0.744811, -0.135425
-0.744378, -0.135374
-0.744944, -0.135323
-0.745511, -0.135273
-0.751076, -0.140221
-0.756638, -0.147166
-0.756199, -0.148109
-0.755760, -0.148052
-0.755321, -0.147995
-0.755882, -0.146938
-0.758442, -0.145882
-0.758001, -0.145826
-0.757561, -0.146770
-0.757120, -0.146713
-0.756680, -0.146657
-0.758240, -0.146600
-0.759798, -0.145544
-0.761356, -0.145488
-0.761913, -0.145432
-0.762470, -0.145376
-0.764026, -0.145319
-0.764582, -0.145263
-0.765137, -0.145207
-0.765692, -0.146151
-0.765246, -0.146095
-0.764801, -0.145038
-0.764356, -0.144982
-0.764911, -0.144926
-0.765465, -0.144870
-0.766019, -0.144814
-0.765573, -0.144758
-0.765127, -0.144702
-0.764682, -0.144646
-0.765236, -0.144590
-0.766789, -0.144534
-0.766342, -0.144478
-0.765896, -0.144422
-0.766449, -0.144365
-0.767001, -0.144309
-0.767554, -0.144253
-0.767106, -0.145197
-0.766658, -0.145141
-0.766211, -0.145084
-0.765763, -0.145027
-0.766316, -0.144971
-0.767868, -0.144914
-0.768419, -0.144858
-0.768970, -0.144801
-0.770520, -0.144745
-0.772070, -0.145688
-0.771619, -0.145631
-0.771168, -0.145574
-0.771717, -0.145517
-0.771266, -0.144460
-0.770815, -0.144403
-0.770364, -0.144347
-0.769914, -0.145290
-0.769463, -0.145233
-0.769013, -0.145176
-0.769562, -0.145119
-0.769111, -0.145062
-0.768661, -0.145005
-0.769210, -0.146947
-0.770759, -0.146889
-0.772307, -0.145832
-0.771854, -0.145774
-0.772401, -0.145717
-0.772948, -0.145659
-0.772495, -0.145601
-0.772042, -0.145544
-0.771589, -0.145486
-0.771137, -0.145429
-0.769684, -0.145371
-0.767233, -0.145314
-0.766782, -0.145256
-0.767331, -0.145199
-0.771878, -0.145141
-0.788421, -0.151082
-0.792958, -0.154021
-0.784496, -0.152959
-0.784036, -0.152898
-0.784576, -0.151837
-0.786115, -0.151776
-0.786654, -0.151715
-0.786192, -0.152654
-0.785731, -0.152592
-0.785270, -0.152531
-0.784809, -0.152469
-0.784348, -0.152408
-0.783887, -0.153346
-0.782427, -0.154284
-0.782966, -0.154221
-0.783506, -0.154159
-0.783045, -0.154096
-0.784584, -0.154034
-0.785122, -0.153972
-0.785660, -0.153909
-0.785197, -0.153847
-0.786735, -0.153784
-0.787271, -0.153722
-0.786808, -0.153659
-0.786345, -0.152597
-0.786881, -0.152535
-0.786418, -0.153473
-0.785955, -0.154410
-0.785491, -0.154347
-0.787028, -0.154284
-0.786564, -0.154222
-0.786100, -0.154159
-0.785636, -0.154096
-0.785172, -0.154033
-0.784709, -0.153970
-0.784246, -0.153907
-0.785782, -0.153844
-0.785318, -0.153781
-0.784854, -0.153718
-0.785390, -0.153655
-0.784925, -0.153592
-0.784461, -0.153529
-0.783997, -0.153466
-0.783533, -0.153404
-0.783070, -0.153341
-0.782606, -0.153278
-0.782143, -0.153215
-0.781679, -0.153152
-0.781216, -0.153089
-0.780753, -0.153026
-0.778290, -0.152963
-0.777828, -0.152900
-0.777367, -0.151837
-0.777905, -0.151775
-0.778442, -0.150713
-0.777980, -0.150651
-0.778517, -0.150589
-0.778055, -0.149527
-0.776593, -0.148466
-0.776131, -0.148405
-0.774669, -0.148344
-0.774208, -0.148283
-0.773747, -0.148222
-0.774286, -0.147161
-0.773824, -0.147101
-0.773363, -0.147040
-0.772902, -0.145980
-0.770442, -0.144920
-0.769982, -0.144861
-0.770522, -0.144801
-0.772061, -0.144742
-0.774600, -0.143683
-0.779136, -0.146623
-0.786670, -0.156560
-0.788201, -0.160493
-0.786732, -0.159426
-0.787263, -0.160359
-0.786794, -0.161292
-0.787325, -0.162223
-0.787855, -0.162155
-0.787386, -0.162087
-0.787916, -0.163018
-0.787446, -0.162949
-0.787976, -0.161881
-0.787506, -0.161812
-0.787036, -0.161744
-0.787566, -0.161676
-0.788095, -0.161607
-0.787625, -0.161539
-0.787154, -0.161470
-0.786684, -0.162402
-0.788213, -0.162333
-0.788742, -0.162264
-0.788271, -0.162195
-0.787799, -0.164126
-0.788328, -0.164056
-0.788856, -0.162987
-0.788384, -0.161917
-0.787912, -0.161849
-0.787441, -0.161780
-0.786969, -0.161711
-0.786498, -0.161642
-0.786026, -0.161573
-0.787555, -0.162504
-0.789082, -0.162435
-0.789609, -0.162365
-0.788136, -0.162296
-0.787663, -0.162227
-0.787191, -0.162157
-0.786718, -0.162088
-0.788246, -0.162019
-0.787772, -0.161949
-0.787299, -0.161880
-0.786827, -0.161811
-0.786354, -0.160742
-0.786881, -0.160673
-0.786408, -0.159604
-0.785935, -0.157536
-0.785462, -0.156469
-0.785989, -0.156402
-0.787516, -0.156335
-0.787042, -0.156269
-0.786568, -0.156202
-0.786094, -0.156135
-0.785621, -0.156068
-0.787147, -0.156001
-0.786673, -0.154934
-0.784199, -0.154868
-0.782726, -0.154802
-0.782254, -0.153735
-0.782781, -0.152670
-0.782309, -0.151604
-0.782836, -0.151540
-0.783363, -0.151475
-0.783889, -0.149410
-0.783416, -0.149346
-0.781943, -0.150282
-0.781470, -0.151217
-0.781997, -0.151152
-0.781523, -0.151087
-0.780051, -0.150023
-0.778578, -0.146959
-0.778107, -0.144896
-0.777635, -0.144834
-0.784162, -0.146772
-0.798683, -0.154707
-0.805199, -0.159639
-0.803714, -0.158570
-0.802230, -0.156501
-0.801746, -0.156433
-0.803261, -0.157365
-0.803776, -0.157297
-0.804291, -0.157228
-0.803805, -0.157160
-0.803320, -0.157091
-0.802834, -0.157023
-0.802349, -0.156955
-0.801864, -0.156886
-0.801379, -0.156818
-0.800894, -0.154750
-0.800409, -0.151683
-0.799925, -0.147618
-0.799440, -0.145555
-0.799956, -0.145492
-0.799471, -0.145429
-0.798986, -0.145366
-0.799501, -0.147302
-0.800016, -0.153237
-0.799531, -0.152170
-0.799046, -0.147105
-0.798561, -0.147041
-0.798076, -0.146977
-0.799591, -0.146913
-0.798106, -0.145849
-0.793622, -0.144786
-0.794138, -0.143723
-0.793655, -0.143660
-0.794172, -0.143598
-0.793688, -0.142536
-0.793205, -0.142474
-0.793721, -0.142412
-0.793238, -0.142349
-0.792754, -0.142287
-0.793271, -0.143225
-0.793786, -0.143163
-0.793302, -0.144100
-0.792818, -0.144037
-0.793334, -0.142974
-0.789851, -0.143911
-0.789368, -0.143848
-0.791885, -0.143785
-0.790401, -0.143722
-0.789918, -0.143659
-0.789435, -0.143596
-0.789951, -0.143533
-0.790468, -0.143470
-0.789984, -0.142407
-0.790500, -0.141345
-0.790016, -0.141283
-0.789532, -0.141221
-0.789048, -0.141159
-0.789565, -0.141097
-0.791080, -0.141035
-0.790595, -0.141973
-0.790110, -0.140910
-0.789626, -0.140848
-0.789141, -0.140786
-0.788657, -0.140724
-0.788173, -0.140662
-0.787689, -0.140600
-0.788204, -0.140538
-0.787720, -0.140476
-0.787236, -0.140414
-0.786752, -0.139352
-0.786268, -0.139291
-0.786783, -0.139229
-0.787299, -0.139168
-0.793813, -0.144105
-0.799323, -0.150039
-0.799832, -0.149972
-0.800341, -0.149905
-0.799849, -0.150838
-0.799358, -0.151770
-0.799867, -0.151703
-0.799375, -0.150635
-0.798884, -0.150567
-0.798392, -0.151500
-0.797901, -0.151432
-0.797410, -0.151364
-0.797919, -0.151296
-0.798427, -0.151228
-0.797936, -0.151160
-0.797444, -0.151092
-0.795953, -0.151024
-0.794462, -0.150956
-0.792972, -0.151888
-0.791483, -0.151820
-0.790994, -0.150751
-0.790505, -0.150684
-0.790016, -0.150616
-0.789527, -0.149548
-0.789039, -0.148481
-0.789550, -0.146414
-0.789062, -0.145349
-0.787573, -0.145283
-0.787085, -0.144218
-0.788597, -0.144153
-0.788108, -0.144088
-0.787619, -0.144023
-0.787131, -0.143958
-0.786642, -0.143893
-0.787154, -0.143828
-0.786665, -0.143763
-0.786177, -0.143698
-0.785688, -0.143633
-0.785200, -0.143568
-0.784712, -0.143503
-0.784224, -0.143438
-0.783736, -0.143373
-0.783248, -0.144307
-0.785760, -0.144242
-0.787270, -0.144177
-0.784781, -0.146111
-0.785292, -0.147044
-0.785802, -0.145977
-0.785313, -0.145911
-0.786823, -0.145844
-0.787333, -0.145778
-0.787842, -0.145711
-0.787351, -0.145645
-0.784860, -0.145578
-0.783371, -0.144512
-0.782882, -0.143446
-0.782393, -0.142381
-0.781904, -0.142316
-0.781415, -0.142251
-0.780926, -0.141186
-0.781438, -0.141122
-0.780949, -0.141057
-0.779460, -0.139993
-0.777972, -0.138929
-0.777485, -0.138866
-0.776997, -0.138802
-0.776510, -0.136739
-0.776023, -0.136677
-0.775536, -0.136614
-0.775049, -0.135552
-0.774562, -0.134490
-0.775075, -0.134428
-0.776588, -0.134367
-0.781098, -0.145302
-0.781608, -0.149234
-0.780118, -0.144167
-0.782627, -0.144100
-0.783135, -0.144034
-0.782644, -0.143967
-0.783152, -0.143901
-0.782660, -0.143834
-0.782168, -0.143767
-0.781676, -0.142701
-0.781185, -0.142635
-0.780693, -0.142569
-0.779202, -0.142503
-0.778711, -0.143437
-0.779221, -0.143370
-0.778730, -0.142304
-0.778239, -0.141238
-0.777748, -0.140173
-0.777257, -0.139108
-0.776767, -0.139043
-0.776277, -0.137979
-0.776786, -0.137915
-0.777295, -0.138851
-0.776804, -0.138786
-0.776313, -0.138722
-0.775823, -0.137657
-0.775332, -0.136593
-0.775841, -0.139529
-0.777350, -0.139464
-0.776858, -0.138399
-0.777367, -0.139334
-0.777874, -0.139269
-0.777382, -0.139204
-0.776890, -0.138139
-0.776398, -0.138075
-0.775906, -0.138010
-0.776414, -0.136946
-0.775922, -0.136882
-0.776429, -0.137818
-0.776937, -0.138753
-0.776444, -0.138688
-0.775951, -0.138623
-0.775459, -0.138558
-0.774966, -0.138492
-0.774474, -0.139427
-0.773982, -0.140361
-0.773490, -0.140295
-0.772998, -0.140229
-0.772506, -0.140163
-0.773014, -0.140097
-0.774521, -0.140031
-0.775028, -0.139965
-0.774535, -0.139899
-0.774042, -0.138833
-0.774548, -0.137768
-0.774055, -0.137703
-0.773562, -0.137638
-0.773069, -0.137573
-0.772576, -0.137508
-0.772083, -0.137443
-0.772590, -0.137378
-0.772096, -0.137313
-0.771603, -0.137247
-0.772110, -0.137182
-0.771617, -0.138117
-0.771124, -0.138052
-0.770631, -0.137986
-0.770138, -0.137920
-0.769645, -0.137855
-0.769152, -0.137789
-0.769660, -0.137724
-0.771166, -0.138658
-0.778670, -0.145590
-0.786171, -0.151519
-0.786669, -0.151447
-0.786168, -0.150375
-0.784666, -0.149303
-0.784165, -0.149232
-0.784664, -0.149160
-0.784163, -0.149089
-0.783662, -0.149017
-0.783161, -0.148946
-0.784660, -0.148874
-0.784158, -0.148803
-0.784656, -0.148731
-0.784154, -0.148660
-0.783652, -0.147589
-0.784150, -0.147518
-0.783648, -0.147447
-0.784146, -0.148376
-0.783644, -0.149304
-0.783141, -0.149232
-0.782639, -0.149160
-0.783137, -0.149088
-0.783635, -0.147017
-0.782132, -0.145946
-0.781630, -0.146875
-0.781128, -0.146804
-0.780626, -0.146733
-0.781124, -0.145663
-0.780622, -0.144593
-0.780120, -0.143523
-0.780618, -0.142454
-0.781116, -0.142385
-0.780613, -0.143315
-0.780111, -0.143246
-0.779609, -0.143176
-0.779106, -0.143107
-0.778604, -0.142038
-0.780102, -0.142968
-0.779599, -0.142899
-0.779096, -0.141830
-0.778594, -0.140761
-0.778091, -0.140692
-0.777589, -0.140624
-0.777087, -0.139556
-0.777584, -0.139488
-0.777082, -0.139420
-0.776580, -0.138352
-0.776078, -0.138284
-0.775575, -0.138217
-0.776073, -0.138149
-0.775571, -0.137082
-0.775069, -0.137015
-0.774567, -0.136948
-0.774065, -0.136881
-0.774563, -0.136814
-0.774060, -0.136747
-0.774558, -0.136680
-0.775055, -0.136613
-0.773553, -0.136546
-0.773051, -0.136478
-0.772549, -0.136411
-0.773046, -0.136344
-0.773544, -0.135278
-0.774041, -0.135211
-0.775537, -0.135144
-0.775033, -0.135078
-0.772530, -0.135011
-0.770028, -0.132945
-0.768527, -0.132880
-0.769025, -0.132814
-0.768524, -0.132749
-0.768023, -0.132683
-0.774520, -0.137616
-0.783013, -0.142547
-0.783505, -0.142476
-0.781996, -0.141406
-0.781487, -0.141336
-0.780979, -0.140266
-0.780471, -0.140197
-0.779963, -0.140127
-0.779455, -0.139058
-0.779947, -0.138989
-0.780438, -0.138920
-0.780930, -0.138851
-0.780421, -0.138782
-0.779912, -0.138713
-0.779403, -0.138644
-0.778895, -0.138575
-0.778386, -0.138506
-0.777878, -0.138437
-0.777370, -0.138368
-0.777861, -0.139298
-0.778353, -0.140229
-0.777844, -0.140159
-0.778335, -0.140089
-0.778826, -0.141018
-0.778316, -0.140948
-0.777807, -0.140877
-0.777298, -0.140807
-0.776789, -0.141736
-0.776280, -0.141665
-0.775771, -0.141594
-0.775263, -0.140523
-0.774754, -0.139453
-0.774246, -0.138383
-0.773737, -0.138314
-0.773229, -0.137245
-0.773721, -0.136176
-0.774212, -0.136107
-0.773703, -0.136039
-0.773195, -0.135970
-0.772686, -0.135902
-0.772178, -0.134833
-0.772669, -0.134765
-0.773160, -0.134697
-0.772651, -0.135629
-0.773142, -0.135560
-0.774632, -0.137491
-0.777121, -0.138422
-0.776610, -0.138352
-0.775099, -0.138282
-0.774588, -0.137212
-0.774078, -0.136143
-0.773567, -0.135074
-0.773057, -0.134006
-0.772546, -0.133937
-0.772036, -0.132870
-0.771526, -0.133802
-0.771016, -0.134734
-0.770507, -0.134665
-0.769997, -0.134596
-0.769487, -0.134528
-0.769978, -0.134459
-0.770468, -0.134391
-0.769958, -0.135322
-0.769448, -0.135253
-0.768938, -0.135184
-0.768428, -0.134115
-0.767918, -0.134047
-0.767409, -0.133978
-0.766899, -0.131910
-0.764391, -0.129843
-0.763882, -0.129776
-0.765374, -0.129710
-0.764865, -0.129643
-0.770355, -0.134575
-0.780840, -0.142504
-0.782323, -0.144431
-0.781805, -0.143357
-0.780288, -0.143284
-0.779771, -0.143210
-0.781254, -0.144137
-0.781736, -0.145062
-0.781218, -0.144988
-0.780700, -0.144914
-0.780182, -0.144839
-0.779664, -0.144765
-0.779147, -0.144690
-0.778629, -0.144616
-0.778112, -0.143542
-0.778594, -0.144467
-0.778077, -0.144393
-0.777559, -0.144319
-0.777042, -0.144244
-0.777525, -0.144170
-0.778007, -0.144095
-0.777489, -0.143021
-0.776971, -0.141947
-0.776453, -0.141874
-0.773936, -0.140801
-0.771420, -0.140728
-0.770905, -0.140655
-0.771389, -0.138582
-0.771874, -0.137511
-0.772357, -0.137439
-0.774840, -0.136368
-0.774323, -0.136297
-0.771805, -0.135226
-0.771289, -0.135156
-0.772772, -0.135085
-0.774254, -0.135014
-0.771737, -0.134944
-0.770220, -0.134873
-0.769704, -0.134803
-0.769188, -0.135732
-0.768671, -0.135661
-0.771155, -0.131591
-0.770637, -0.129523
-0.765121, -0.129454
-0.764607, -0.128387
-0.766092, -0.128319
-0.765576, -0.128252
-0.764061, -0.128184
-0.763547, -0.128116
-0.764032, -0.127049
-0.764517, -0.126982
-0.764001, -0.126915
-0.763486, -0.125848
-0.762971, -0.125781
-0.762456, -0.125715
-0.761942, -0.125648
-0.761427, -0.125582
-0.760912, -0.125515
-0.761398, -0.124449
-0.761883, -0.124383
-0.763367, -0.124317
-0.763851, -0.124250
-0.763335, -0.124184
-0.762818, -0.124118
-0.762302, -0.123052
-0.760786, -0.122987
-0.760271, -0.121921
-0.759756, -0.121856
-0.759241, -0.121791
-0.758726, -0.121726
-0.758211, -0.120661
-0.757696, -0.120597
-0.761180, -0.121532
-0.764663, -0.124466
-0.764145, -0.126399
-0.765626, -0.125331
-0.767106, -0.125264
-0.768586, -0.125197
-0.769065, -0.126130
-0.769544, -0.126062
-0.769022, -0.125995
-0.768501, -0.125927
-0.768979, -0.126859
-0.770457, -0.127791
-0.770935, -0.127723
-0.770412, -0.128654
-0.769889, -0.128585
-0.769366, -0.128516
-0.768844, -0.128447
-0.766322, -0.128378
-0.765801, -0.128309
-0.765280, -0.128240
-0.764759, -0.128171
-0.765238, -0.128102
-0.765716, -0.128033
-0.766194, -0.128963
-0.765672, -0.128894
-0.765151, -0.128824
-0.764629, -0.129754
-0.763107, -0.129684
-0.762586, -0.129614
-0.762066, -0.129544
-0.761545, -0.129474
-0.761024, -0.129404
-0.761503, -0.129334
-0.760983, -0.129264
-0.761462, -0.129194
-0.761940, -0.129124
-0.761419, -0.129054
-0.760897, -0.128984
-0.761376, -0.128914
-0.761854, -0.128844
-0.762332, -0.128774
-0.763809, -0.128704
-0.764286, -0.128634
-0.763762, -0.128564
-0.764238, -0.128494
-0.763714, -0.129424
-0.763191, -0.130353
-0.762667, -0.130282
-0.762144, -0.130211
-0.762620, -0.130140
-0.762097, -0.130069
-0.762573, -0.130998
-0.763049, -0.133926
-0.762524, -0.136852
-0.762000, -0.136778
-0.761476, -0.132704
-0.760952, -0.131632
-0.760428, -0.131560
-0.759905, -0.130489
-0.759381, -0.129418
-0.758858, -0.129347
-0.758334, -0.129276
-0.757811, -0.127205
-0.756288, -0.126136
-0.755766, -0.126066
-0.755244, -0.125997
-0.754721, -0.124928
-0.754199, -0.124859
-0.753677, -0.123790
-0.753155, -0.122722
-0.752634, -0.122654
-0.752112, -0.121586
-0.751591, -0.121518
-0.760067, -0.130449
-0.767539, -0.138375
-0.766010, -0.138299
-0.765481, -0.138223
-0.765953, -0.138147
-0.766423, -0.138071
-0.765894, -0.137996
-0.764365, -0.137920
-0.763836, -0.137844
-0.764307, -0.137768
-0.763778, -0.138692
-0.763250, -0.138616
-0.763721, -0.138539
-0.765191, -0.138463
-0.765661, -0.138387
-0.765131, -0.138310
-0.765600, -0.138234
-0.766069, -0.138158
-0.765539, -0.137082
-0.765008, -0.137006
-0.764477, -0.137930
-0.763947, -0.137853
-0.763416, -0.136777
-0.762886, -0.135702
-0.762356, -0.135626
-0.761826, -0.135551
-0.762296, -0.135476
-0.762765, -0.135400
-0.763234, -0.135325
-0.762703, -0.135250
-0.763172, -0.135174
-0.764640, -0.135099
-0.764108, -0.135024
-0.763576, -0.134948
-0.764044, -0.134873
-0.763512, -0.134798
-0.763980, -0.135722
-0.763447, -0.135646
-0.762915, -0.135570
-0.762383, -0.135494
-0.762850, -0.135419
-0.762318, -0.135343
-0.761785, -0.135267
-0.762253, -0.135191
-0.761720, -0.134116
-0.763187, -0.134040
-0.764654, -0.133965
-0.766119, -0.133889
-0.766584, -0.133814
-0.766048, -0.133739
